Pred,Seed_A,Seed_B,Average_Score_A,Average_FGM_A,Average_FGA_A,Average_FGM3_A,Average_FGA3_A,Average_FTM_A,Average_FTA_A,Average_OR_A,Average_DR_A,Average_Ast_A,Average_TO_A,Average_Stl_A,Average_Blk_A,Average_PF_A,Average_Wins_A,Average_WinsHome_A,Average_WinsAway_A,Average_WinsOT_A,Average_Point diff_A,Average_Point diff win_A,Average_Point diff loss_A,Average_Losses_A,Average_LossesHome_A,Average_LossesAway_A,Average_LossesOT_A,Average_Score_B,Average_FGM_B,Average_FGA_B,Average_FGM3_B,Average_FGA3_B,Average_FTM_B,Average_FTA_B,Average_OR_B,Average_DR_B,Average_Ast_B,Average_TO_B,Average_Stl_B,Average_Blk_B,Average_PF_B,Average_Wins_B,Average_WinsHome_B,Average_WinsAway_B,Average_WinsOT_B,Average_Point diff_B,Average_Point diff win_B,Average_Point diff loss_B,Average_Losses_B,Average_LossesHome_B,Average_LossesAway_B,Average_LossesOT_B,538rating_A,538rating_B,Total_Score_A,Total_FGM_A,Total_FGA_A,Total_FGM3_A,Total_FGA3_A,Total_FTM_A,Total_FTA_A,Total_OR_A,Total_DR_A,Total_Ast_A,Total_TO_A,Total_Stl_A,Total_Blk_A,Total_PF_A,Total_Game played_A,Total_Game Home_A,Total_Game Away_A,Total_Game OT_A,Total_Wins_A,Total_WinsHome_A,Total_WinsAway_A,Total_WinsOT_A,Total_Point diff_A,Total_Point diff win_A,Total_Point diff loss_A,Total_Losses_A,Total_LossesHome_A,Total_LossesAway_A,Total_LossesOT_A,Total_Score_B,Total_FGM_B,Total_FGA_B,Total_FGM3_B,Total_FGA3_B,Total_FTM_B,Total_FTA_B,Total_OR_B,Total_DR_B,Total_Ast_B,Total_TO_B,Total_Stl_B,Total_Blk_B,Total_PF_B,Total_Game played_B,Total_Game Home_B,Total_Game Away_B,Total_Game OT_B,Total_Wins_B,Total_WinsHome_B,Total_WinsAway_B,Total_WinsOT_B,Total_Point diff_B,Total_Point diff win_B,Total_Point diff loss_B,Total_Losses_B,Total_LossesHome_B,Total_LossesAway_B,Total_LossesOT_B,Total_FGA3_AmenoB,Average_LossesHome_AmenoB,Total_LossesAway_AmenoB,Average_WinsOT_AmenoB,Average_WinsAway_AmenoB,Total_Point diff win_AmenoB,Average_Point diff win_AmenoB,Average_FGA_AmenoB,Total_Score_AmenoB,Total_Game played_AmenoB,Total_Wins_AmenoB,Total_Blk_AmenoB,Average_FTA_AmenoB,Average_OR_AmenoB,Total_FGM3_AmenoB,Seed_AmenoB,Total_TO_AmenoB,Average_FTM_AmenoB,Average_Point diff_AmenoB,Average_LossesOT_AmenoB,Average_PF_AmenoB,Total_OR_AmenoB,Total_Ast_AmenoB,Total_Game Away_AmenoB,Total_LossesOT_AmenoB,Average_FGM3_AmenoB,Average_FGA3_AmenoB,Total_FTM_AmenoB,Average_Score_AmenoB,Average_DR_AmenoB,Average_Wins_AmenoB,Average_TO_AmenoB,Average_Stl_AmenoB,Total_Game OT_AmenoB,Total_FGA_AmenoB,Average_Point diff loss_AmenoB,Total_WinsHome_AmenoB,Total_WinsAway_AmenoB,Total_WinsOT_AmenoB,Average_LossesAway_AmenoB,Total_LossesHome_AmenoB,Total_DR_AmenoB,Average_Losses_AmenoB,Average_Ast_AmenoB,Total_FTA_AmenoB,Total_Losses_AmenoB,Average_WinsHome_AmenoB,Total_Stl_AmenoB,Total_Point diff_AmenoB,Total_FGM_AmenoB,Total_PF_AmenoB,538rating_AmenoB,Average_Blk_AmenoB,Total_Point diff loss_AmenoB,Total_Game Home_AmenoB,Average_FGM_AmenoB,Season
0,12,5,73.72727273,24.96969697,58.36363636,8.272727273,21.54545455,15.51515152,20.45454545,12.90909091,24.72727273,14.72727273,15.63636364,8.363636364,3.393939394,16.15151515,0.818181818,1,0.647058824,0,27.21212121,15.12121212,-1.515151515,0.181818182,0,0.352941176,0,67.41935484,24.22580645,58.4516129,4.935483871,15.03225806,14.03225806,21,14.22580645,27.29032258,15.16129032,17.58064516,7.741935484,6.419354839,18.35483871,0.709677419,0.705882353,0.714285714,1,16.12903226,9.580645161,-1.516129032,0.290322581,0.294117647,0.285714286,0,,,2433,824,1926,273,711,512,675,426,816,486,516,276,112,533,33,16,17,0,27,16,11,0,898,499,-50,6,0,6,0,2090,751,1812,153,466,435,651,441,846,470,545,240,199,569,31,17,14,2,22,12,10,2,500,297,-47,9,5,4,0,245,-0.294117647,2,-1,-0.067226891,202,5.54056696,-0.08797654,343,2,5,-87,-0.545454545,-1.316715543,120,7,-29,1.482893451,11.08308895,0,-2.203323558,-15,16,3,0,3.337243402,6.513196481,77,6.307917889,-2.563049853,0.108504399,-1.944281525,0.62170088,-2,114,0.000977517,4,1,-2,0.067226891,-5,-30,-0.108504399,-0.434017595,24,-3,0.294117647,36,398,73,-36,,-3.025415445,-3,-1,0.743890518,2010
0,13,4,67.28125,22.75,56.46875,7.71875,22.0625,14.0625,19.625,12.15625,28.78125,12.59375,15.75,6.875,1.8125,14.21875,0.75,0.857142857,0.666666667,0.5,11.3125,8.78125,-3.125,0.25,0.142857143,0.333333333,0.5,72.21875,25.96875,63.40625,6.09375,19.28125,14.1875,19.8125,14.5625,26.46875,11.5625,12.71875,6.625,3.3125,17.875,0.6875,0.722222222,0.642857143,0.5,10.25,9.625,-4.5,0.3125,0.277777778,0.357142857,0.5,,,2153,728,1807,247,706,450,628,389,921,403,504,220,58,455,32,14,18,2,24,12,12,1,362,281,-100,8,2,6,1,2311,831,2029,195,617,454,634,466,847,370,407,212,106,572,32,18,14,2,22,13,9,1,328,308,-144,10,5,5,1,89,-0.134920635,1,0,0.023809524,-27,-0.84375,-6.9375,-158,0,2,-48,-0.1875,-2.40625,52,9,97,-0.125,1.0625,0,-3.65625,-77,33,4,0,1.625,2.78125,-4,-4.9375,2.3125,0.0625,3.03125,0.25,0,-222,1.375,-1,3,0,-0.023809524,-3,74,-0.0625,1.03125,-6,-2,0.134920635,8,34,-103,-117,,-1.5,44,-4,-3.21875,2010
0,11,6,71.57142857,27.39285714,61.57142857,5.607142857,15.53571429,11.17857143,15.78571429,14.28571429,26.64285714,14.78571429,14.25,9.357142857,4.642857143,15.10714286,0.928571429,0.923076923,0.933333333,0,39.21428571,20.32142857,-0.714285714,0.071428571,0.076923077,0.066666667,0,70.56666667,26.46666667,62.1,3.933333333,10.7,13.7,22.26666667,14.83333333,25.6,14.13333333,15.1,9.866666667,3.366666667,14.9,0.8,0.866666667,0.733333333,0,25.6,14.66666667,-1.866666667,0.2,0.133333333,0.266666667,0,,,2004,767,1724,157,435,313,442,400,746,414,399,262,130,423,28,13,15,0,26,12,14,0,1098,569,-20,2,1,1,0,2117,794,1863,118,321,411,668,445,768,424,453,296,101,447,30,15,15,0,24,13,11,0,768,440,-56,6,2,4,0,114,-0.056410256,-3,0,0.2,129,5.654761905,-0.528571429,-113,-2,2,29,-6.480952381,-0.547619048,39,5,-54,-2.521428571,13.61428571,0,0.207142857,-45,-10,0,0,1.673809524,4.835714286,-98,1.004761905,1.042857143,0.128571429,-0.85,-0.50952381,0,-139,1.152380952,-1,3,0,-0.2,-1,-22,-0.128571429,0.652380952,-226,-4,0.056410256,-34,330,-27,-24,,1.276190476,36,-2,0.926190476,2010
1,1,16,77.125,28.4375,59.90625,6.3125,18.53125,13.9375,18.9375,14.21875,30.65625,17.90625,14.3125,5.4375,4.46875,13.25,0.96875,1,0.928571429,0,46.3125,23.53125,-0.375,0.03125,0,0.071428571,0,63.34375,22.875,54.59375,5.4375,17.40625,12.15625,17.21875,10.5,24.53125,14.4375,17.59375,8.3125,4.28125,17.5625,0.53125,0.666666667,0.411764706,1,0.6875,5.96875,-5.625,0.46875,0.333333333,0.588235294,0,,,2468,910,1917,202,593,446,606,455,981,573,458,174,143,424,32,18,14,0,31,18,13,0,1482,753,-12,1,0,1,0,2027,732,1747,174,557,389,551,336,785,462,563,266,137,562,32,15,17,1,17,10,7,1,22,191,-180,15,5,10,0,36,-0.333333333,-9,-1,0.516806723,562,17.5625,5.3125,441,0,14,6,1.71875,3.71875,28,-15,-105,1.78125,45.625,0,-4.3125,119,111,-3,0,0.875,1.125,57,13.78125,6.125,0.4375,-3.28125,-2.875,-1,170,5.25,8,6,-1,-0.516806723,-5,196,-0.4375,3.46875,55,-14,0.333333333,-92,1460,178,-138,,0.1875,168,3,5.5625,2010
0,16,1,66.1875,22.90625,59.15625,4.15625,15.40625,16.21875,23.625,14.53125,26.25,10.15625,18.28125,7.25,2.90625,17.40625,0.46875,0.5625,0.375,0,-11.1875,4.71875,-10.3125,0.53125,0.4375,0.625,1,74.09375,28.34375,61.3125,5.34375,14.125,12.0625,17.78125,15.3125,28,15.59375,14.90625,6.8125,6.5,14.90625,0.9375,1,0.882352941,0,34.8125,17.96875,-0.5625,0.0625,0,0.117647059,0,,,2118,733,1893,133,493,519,756,465,840,325,585,232,93,557,32,16,16,3,15,9,6,0,-358,151,-330,17,7,10,3,2371,907,1962,171,452,386,569,490,896,499,477,218,208,477,32,15,17,0,30,15,15,0,1114,575,-18,2,0,2,0,41,0.4375,8,0,-0.507352941,-424,-13.25,-2.15625,-253,0,-15,-115,5.84375,-0.78125,-38,15,108,4.15625,-46,1,2.5,-25,-174,-1,3,-1.1875,1.28125,133,-7.90625,-1.75,-0.46875,3.375,0.4375,3,-69,-9.75,-6,-9,0,0.507352941,7,-56,0.46875,-5.4375,187,15,-0.4375,14,-1472,-174,80,,-3.59375,-312,1,-5.4375,2010
0,15,2,68.10344828,25.4137931,62.72413793,7.137931034,21.93103448,10.13793103,14.86206897,13.51724138,24.62068966,14.68965517,16.17241379,8.896551724,4.24137931,16.86206897,0.517241379,0.571428571,0.466666667,0,2.551724138,6.137931034,-4.862068966,0.482758621,0.428571429,0.533333333,1,75.375,28.9375,63.21875,4.25,11.84375,13.25,19.09375,14.125,24.84375,16.03125,15.4375,9.9375,5.03125,20.40625,0.78125,0.857142857,0.722222222,0,30.375,16.40625,-1.21875,0.21875,0.142857143,0.277777778,0,,,1975,737,1819,207,636,294,431,392,714,426,469,258,123,489,29,14,15,1,15,8,7,0,74,178,-141,14,6,8,1,2412,926,2023,136,379,424,611,452,795,513,494,318,161,653,32,14,18,0,25,12,13,0,972,525,-39,7,2,5,0,257,0.285714286,3,0,-0.255555556,-347,-10.26831897,-0.494612069,-437,-3,-10,-38,-4.231681034,-0.607758621,71,13,-25,-3.112068966,-27.82327586,1,-3.544181034,-60,-87,-3,1,2.887931034,10.08728448,-130,-7.271551724,-0.223060345,-0.264008621,0.734913793,-1.040948276,1,-204,-3.643318966,-4,-6,0,0.255555556,4,-81,0.264008621,-1.341594828,-180,7,-0.285714286,-60,-898,-189,-164,,-0.78987069,-102,0,-3.523706897,2010
1,11,6,66.84375,25.46875,56.78125,3.5,11,12.40625,17.78125,11.53125,23.15625,15.40625,12.25,9.0625,2.3125,16.71875,0.8125,0.789473684,0.846153846,0,28.875,16.21875,-1.78125,0.1875,0.210526316,0.153846154,1,66.21875,23.71875,58.375,2.75,10.5625,16.03125,22.5625,15.8125,25.3125,15,18.9375,10.6875,2.34375,17.21875,0.71875,0.857142857,0.611111111,1,17.125,11.53125,-2.96875,0.28125,0.142857143,0.388888889,0,,,2139,815,1817,112,352,397,569,369,741,493,392,290,74,535,32,19,13,1,26,15,11,0,924,519,-57,6,4,2,1,2119,759,1868,88,338,513,722,506,810,480,606,342,75,551,32,14,18,1,23,12,11,1,548,369,-95,9,2,7,0,14,0.067669173,-5,-1,0.235042735,150,4.6875,-1.59375,20,0,3,-1,-4.78125,-4.28125,24,5,-214,-3.625,11.75,1,-0.5,-137,13,-5,1,0.75,0.4375,-116,0.625,-2.15625,0.09375,-6.6875,-1.625,0,-51,1.1875,3,0,-1,-0.235042735,2,-69,-0.09375,0.40625,-153,-3,-0.067669173,-52,376,56,-16,,-0.03125,38,5,1.75,2010
1,1,16,81.34375,31.25,60.8125,5.625,16.8125,13.21875,18.28125,13.125,30.625,19.46875,14.78125,9.375,5.5,12.5625,1,1,1,0,68.375,34.1875,0,0,0,0,0,58.51724138,21.17241379,58.34482759,3.793103448,13.34482759,12.37931034,19.82758621,15.65517241,24.06896552,11.20689655,20.79310345,12.27586207,3.344827586,21.27586207,0.724137931,0.875,0.538461538,0,10.75862069,10.17241379,-4.793103448,0.275862069,0.125,0.461538462,0,,,2603,1000,1946,180,538,423,585,420,980,623,473,300,176,402,32,20,12,0,32,20,12,0,2188,1094,0,0,0,0,0,1697,614,1692,110,387,359,575,454,698,325,603,356,97,617,29,16,13,0,21,14,7,0,312,295,-139,8,2,6,0,151,-0.125,-6,0,0.461538462,799,24.01508621,2.467672414,906,3,11,79,-1.546336207,-2.530172414,70,-15,-130,0.839439655,57.61637931,0,-8.713362069,-34,298,-1,0,1.831896552,3.467672414,64,22.82650862,6.556034483,0.275862069,-6.011853448,-2.900862069,0,254,4.793103448,6,5,0,-0.461538462,-2,282,-0.275862069,8.261853448,10,-8,0.125,-56,1876,386,-215,,2.155172414,139,4,10.07758621,2010
1,4,13,65.92857143,22.85714286,53.14285714,7.928571429,20.78571429,12.28571429,16.67857143,12.71428571,25.28571429,14.35714286,14.32142857,5.607142857,2.607142857,14.42857143,0.75,0.882352941,0.545454545,1,24.57142857,14.5,-2.214285714,0.25,0.117647059,0.454545455,0,66.5,23.21428571,56.75,6.107142857,19.25,13.96428571,20.67857143,12.14285714,26.10714286,14.64285714,16.07142857,9.5,3.25,15.67857143,0.892857143,1,0.75,0.5,22.14285714,13.14285714,-2.071428571,0.107142857,0,0.25,0.5,,,1846,640,1488,222,582,344,467,356,708,402,401,157,73,404,28,17,11,1,21,15,6,1,688,406,-62,7,2,5,0,1862,650,1589,171,539,391,579,340,731,410,450,266,91,439,28,16,12,2,25,16,9,1,620,368,-58,3,0,3,1,43,0.117647059,2,0.5,-0.204545455,38,1.357142857,-3.607142857,-16,0,-4,-18,-4,0.571428571,51,-9,-49,-1.678571429,2.428571429,-0.5,-1.25,16,-8,-1,-1,1.821428571,1.535714286,-47,-0.571428571,-0.821428571,-0.142857143,-1.75,-3.892857143,-1,-101,-0.142857143,-1,-3,0,0.204545455,2,-23,0.142857143,-0.285714286,-112,4,-0.117647059,-109,68,-10,-35,,-0.642857143,-4,1,-0.357142857,2010
1,7,10,70.29032258,25.80645161,63.61290323,6.967741935,22.19354839,11.70967742,17.19354839,15.16129032,24.80645161,14.5483871,15.80645161,9.387096774,4.064516129,17.06451613,0.612903226,0.6,0.636363636,0,20.4516129,15.22580645,-5,0.387096774,0.4,0.363636364,1,81.4,29.6,63.9,10.03333333,27.03333333,12.16666667,16.43333333,13.5,22.46666667,17.76666667,15.9,12.5,2.466666667,19.23333333,0.833333333,0.923076923,0.764705882,1,34.66666667,20.7,-3.366666667,0.166666667,0.076923077,0.235294118,0,,,2179,800,1972,216,688,363,533,470,769,451,490,291,126,529,31,20,11,1,19,12,7,0,634,472,-155,12,8,4,1,2442,888,1917,301,811,365,493,405,674,533,477,375,74,577,30,13,17,1,25,12,13,1,1040,621,-101,5,1,4,0,-123,0.323076923,0,-1,-0.128342246,-149,-5.474193548,-0.287096774,-263,1,-6,52,0.760215054,1.661290323,-85,-3,13,-0.456989247,-14.21505376,1,-2.168817204,65,-82,-6,1,-3.065591398,-4.839784946,-2,-11.10967742,2.339784946,-0.220430108,-0.093548387,-3.112903226,0,55,-1.633333333,0,-6,-1,0.128342246,7,95,0.220430108,-3.21827957,40,7,-0.323076923,-84,-406,-88,-48,,1.597849462,-54,7,-3.793548387,2010
1,1,16,77.4,26.8,58.43333333,6.466666667,19.73333333,17.33333333,24.43333333,12.43333333,26.8,13.73333333,14.83333333,8.233333333,3.766666667,14.7,0.966666667,0.9375,1,0,37.8,19.23333333,-0.333333333,0.033333333,0.0625,0,0,67.64516129,23.25806452,56.96774194,6.64516129,19.93548387,14.48387097,18.19354839,11.61290323,24.38709677,13.03225806,16.35483871,6.64516129,2.580645161,17.90322581,0.516129032,0.615384615,0.444444444,0,3.483870968,7.483870968,-5.741935484,0.483870968,0.384615385,0.555555556,0,,,2322,804,1753,194,592,520,733,373,804,412,445,247,113,441,30,16,14,0,29,15,14,0,1134,577,-10,1,1,0,0,2097,721,1766,206,618,449,564,360,756,404,507,206,80,555,31,13,18,0,16,8,8,0,108,232,-178,15,5,10,0,-26,-0.322115385,-10,0,0.555555556,345,11.74946237,1.465591398,225,-1,13,33,6.239784946,0.820430108,-12,-15,-62,2.849462366,34.31612903,0,-3.203225806,13,8,-4,0,-0.178494624,-0.202150538,71,9.75483871,2.412903226,0.450537634,-1.521505376,1.588172043,0,-13,5.408602151,7,6,0,-0.555555556,-4,48,-0.450537634,0.701075269,169,-14,0.322115385,41,1026,83,-114,,1.186021505,168,3,3.541935484,2010
0,15,2,66.64516129,23.70967742,57.67741935,5.612903226,19.19354839,13.61290323,19.5483871,13.64516129,23.41935484,15.4516129,17.03225806,9.580645161,2.193548387,14.93548387,0.580645161,0.714285714,0.470588235,1,6.838709677,7.032258065,-3.612903226,0.419354839,0.285714286,0.529411765,0,76.84375,28.28125,62.8125,4.90625,14.40625,15.375,21.8125,14,24.90625,17.9375,16.59375,12.71875,3.75,16.96875,0.84375,0.933333333,0.764705882,0,29.9375,17.4375,-2.46875,0.15625,0.066666667,0.235294118,0,,,2066,735,1788,174,595,422,606,423,726,479,528,297,68,463,31,14,17,3,18,10,8,3,212,218,-112,13,4,9,0,2459,905,2010,157,461,492,698,448,797,574,531,407,120,543,32,15,17,0,27,14,13,0,958,558,-79,5,1,4,0,134,0.219047619,5,1,-0.294117647,-340,-10.40524194,-5.135080645,-393,-1,-9,-52,-2.264112903,-0.35483871,17,13,-3,-1.762096774,-23.09879032,0,-2.033266129,-25,-95,0,0,0.706653226,4.787298387,-70,-10.19858871,-1.486895161,-0.263104839,0.438508065,-3.138104839,3,-222,-1.144153226,-4,-5,3,0.294117647,3,-71,0.263104839,-2.485887097,-92,8,-0.219047619,-110,-746,-170,-80,,-1.556451613,-33,-1,-4.571572581,2010
1,2,15,77.85294118,27.52941176,60.29411765,6.529411765,16.47058824,16.26470588,21.35294118,12.58823529,28.02941176,16.94117647,14.67647059,8.411764706,3.911764706,13.05882353,0.882352941,0.95,0.785714286,0,32.70588235,17.11764706,-0.764705882,0.117647059,0.05,0.214285714,1,68.96774194,24.83870968,62.06451613,7.032258065,18.77419355,12.25806452,18.67741935,15.12903226,23.58064516,14.35483871,17.48387097,9.677419355,2.161290323,18.19354839,0.548387097,0.642857143,0.470588235,0,5.741935484,7.677419355,-4.806451613,0.451612903,0.357142857,0.529411765,1,,,2647,936,2050,222,560,553,726,428,953,576,499,286,133,444,34,20,14,1,30,19,11,0,1112,582,-26,4,1,3,1,2138,770,1924,218,582,380,579,469,731,445,542,300,67,564,31,14,17,4,17,9,8,0,178,238,-149,14,5,9,4,-22,-0.307142857,-6,0,0.31512605,344,9.440227704,-1.770398482,509,3,13,66,2.675521822,-2.540796964,4,-13,-43,4.006641366,26.96394687,0,-5.134724858,-41,131,-3,-3,-0.5028463,-2.303605313,173,8.885199241,4.448766603,0.333965844,-2.80740038,-1.265654649,-3,126,4.041745731,10,3,0,-0.31512605,-4,222,-0.333965844,2.586337761,147,-10,0.307142857,-14,934,166,-120,,1.750474383,123,6,2.690702087,2010
1,3,14,71.6969697,26.78787879,62.84848485,5.03030303,16.18181818,13.09090909,18.06060606,13.6969697,27.51515152,13.42424242,16.63636364,6.818181818,2.818181818,17.27272727,0.696969697,0.6875,0.705882353,1,10.06060606,9.242424242,-4.212121212,0.303030303,0.3125,0.294117647,0,74.73333333,25.63333333,54.83333333,7.866666667,20.46666667,15.6,21.66666667,10.36666667,25.86666667,16.9,19.2,10.03333333,3.166666667,17.3,0.7,0.8125,0.571428571,1,25,15.5,-3,0.3,0.1875,0.428571429,0,,,2366,884,2074,166,534,432,596,452,908,443,549,225,93,570,33,16,17,3,23,11,12,3,332,305,-139,10,5,5,0,2242,769,1645,236,614,468,650,311,776,507,576,301,95,519,30,16,14,2,21,13,8,2,750,465,-90,9,3,6,0,-80,0.125,-1,0,0.134453782,-160,-6.257575758,8.015151515,124,3,2,-2,-3.606060606,3.33030303,-70,-11,-27,-2.509090909,-14.93939394,0,-0.027272727,141,-64,3,0,-2.836363636,-4.284848485,-36,-3.036363636,1.648484848,-0.003030303,-2.563636364,-3.215151515,1,429,-1.212121212,-2,4,1,-0.134453782,2,132,0.003030303,-3.475757576,-54,1,-0.125,-76,-418,115,51,,-0.348484848,-49,0,1.154545455,2010
1,11,6,65.38709677,25.61290323,57.25806452,4.290322581,12.90322581,9.870967742,14.03225806,14,22.09677419,16,18.83870968,9.548387097,5.419354839,15.67741935,0.677419355,0.705882353,0.642857143,0.5,15.35483871,11.51612903,-3.838709677,0.322580645,0.294117647,0.357142857,0.5,73.78125,26.21875,61.21875,6.40625,17.28125,14.9375,21.71875,14.3125,28.25,13.5625,17.5,7.84375,6.09375,16.90625,0.6875,0.666666667,0.714285714,0.5,19.1875,13.65625,-4.0625,0.3125,0.333333333,0.285714286,0.5,,,2027,794,1775,133,400,306,435,434,685,496,584,296,168,486,31,17,14,2,21,12,9,1,476,357,-119,10,5,5,1,2361,839,1959,205,553,478,695,458,904,434,560,251,195,541,32,18,14,4,22,12,10,2,614,437,-130,10,6,4,2,-153,-0.039215686,1,0,-0.071428571,-80,-2.140120968,-3.960685484,-334,-1,-1,-27,-7.686491935,-0.3125,-72,5,24,-5.066532258,-3.83266129,0,-1.228830645,-24,62,0,-1,-2.115927419,-4.378024194,-172,-8.394153226,-6.153225806,-0.010080645,1.338709677,1.704637097,-2,-184,0.223790323,0,-1,-1,0.071428571,-1,-219,0.010080645,2.4375,-260,0,0.039215686,45,-138,-45,-55,,-0.674395161,11,-1,-0.605846774,2010
0,9,8,71.375,25,61.625,5.8125,18.03125,15.5625,21.8125,16.1875,27.5625,12.03125,16.125,6.84375,3.875,17.84375,0.8125,0.888888889,0.714285714,0.666666667,20.625,11.625,-1.3125,0.1875,0.111111111,0.285714286,0.333333333,62.0625,22.84375,58.40625,5.03125,15.46875,11.34375,17.5625,15.71875,24.8125,12.5625,17.6875,9.1875,4,16.625,0.75,0.733333333,0.764705882,0.75,14.1875,9.5,-2.40625,0.25,0.266666667,0.235294118,0.25,,,2284,800,1972,186,577,498,698,518,882,385,516,219,124,571,32,18,14,3,26,16,10,2,660,372,-42,6,2,4,1,1986,731,1869,161,495,363,562,503,794,402,566,294,128,532,32,15,17,4,24,11,13,3,454,304,-77,8,4,4,1,82,-0.155555556,0,-0.083333333,-0.050420168,68,2.125,3.21875,298,0,2,-4,4.25,0.46875,25,1,-50,4.21875,6.4375,0.083333333,1.21875,15,-17,-3,0,0.78125,2.5625,135,9.3125,2.75,0.0625,-1.5625,-2.34375,-1,103,1.09375,5,-3,-1,0.050420168,-2,88,-0.0625,-0.53125,136,-2,0.155555556,-75,206,69,39,,-0.125,35,3,2.15625,2010
0,9,8,64.84848485,22.72727273,59.03030303,4.787878788,14.27272727,14.60606061,19.6969697,14.45454545,24.54545455,11.48484848,18.96969697,10,2.545454545,17.78787879,0.606060606,0.833333333,0.333333333,0,4.727272727,6.454545455,-4.090909091,0.393939394,0.166666667,0.666666667,0,65.36666667,25.03333333,58.03333333,3.366666667,10.4,11.93333333,18.83333333,15.5,23.23333333,13.43333333,17.76666667,10.63333333,3.133333333,19.06666667,0.733333333,0.8,0.666666667,0,18.26666667,11.86666667,-2.733333333,0.266666667,0.2,0.333333333,0,,,2140,750,1948,158,471,482,650,477,810,379,626,330,84,587,33,18,15,0,20,15,5,0,156,213,-135,13,3,10,0,1961,751,1741,101,312,358,565,465,697,403,533,319,94,572,30,15,15,0,22,12,10,0,548,356,-82,8,3,5,0,159,-0.033333333,5,0,-0.333333333,-143,-5.412121212,0.996969697,179,3,-2,-10,0.863636364,-1.045454545,57,1,93,2.672727273,-13.53939394,0,-1.278787879,12,-24,0,0,1.421212121,3.872727273,124,-0.518181818,1.312121212,-0.127272727,1.203030303,-0.633333333,0,207,-1.357575758,3,-5,0,0.333333333,0,113,0.127272727,-1.948484848,85,5,0.033333333,11,-392,-1,15,,-0.587878788,-53,3,-2.306060606,2010
0,11,6,68.0625,25.5625,60.6875,4.875,16.9375,12.0625,15.78125,14.03125,25.3125,15.28125,17.375,9.46875,4.125,17.03125,0.65625,0.8,0.529411765,0.666666667,7.6875,8.65625,-4.8125,0.34375,0.2,0.470588235,0.333333333,69.46875,25.4375,55.96875,5.75,15.375,12.84375,18.71875,12.0625,23.71875,14.75,16.6875,7.28125,2.4375,18.03125,0.6875,0.705882353,0.666666667,1,13.25,9.6875,-3.0625,0.3125,0.294117647,0.333333333,0,,,2178,818,1942,156,542,386,505,449,810,489,556,303,132,545,32,15,17,3,21,12,9,2,246,277,-154,11,3,8,1,2223,814,1791,184,492,411,599,386,759,472,534,233,78,577,32,17,15,2,22,12,10,2,424,310,-98,10,5,5,0,50,-0.094117647,3,-0.333333333,-0.137254902,-33,-1.03125,4.71875,-45,0,-1,54,-2.9375,1.96875,-28,5,22,-0.78125,-5.5625,0.333333333,-1,63,17,2,1,-0.875,1.5625,-25,-1.40625,1.59375,-0.03125,0.6875,2.1875,1,151,-1.75,0,-1,0,0.137254902,-2,51,0.03125,0.53125,-94,1,0.094117647,70,-178,4,-32,,1.6875,-56,-2,0.125,2010
1,10,7,66.35483871,23.61290323,57.74193548,5.580645161,15.80645161,13.5483871,18.41935484,12.83870968,25.35483871,12.03225806,13.87096774,8.709677419,3.516129032,15.22580645,0.806451613,0.75,0.842105263,0,22,14.61290323,-3.612903226,0.193548387,0.25,0.157894737,0,62.51612903,23.32258065,53.70967742,4.903225806,14.12903226,10.96774194,16.19354839,9.64516129,25.48387097,12.32258065,15.4516129,7.741935484,3.387096774,17.83870968,0.677419355,0.6,0.75,0.5,13.09677419,8.774193548,-2.225806452,0.322580645,0.4,0.25,0.5,,,2057,732,1790,173,490,420,571,398,786,373,430,270,109,472,31,12,19,0,25,9,16,0,682,453,-112,6,3,3,0,1938,723,1665,152,438,340,502,299,790,382,479,240,105,553,31,15,16,2,21,9,12,1,406,272,-69,10,6,4,1,52,-0.15,-1,-0.5,0.092105263,181,5.838709677,4.032258065,119,0,4,4,2.225806452,3.193548387,21,3,-49,2.580645161,8.903225806,-0.5,-2.612903226,99,-9,3,-1,0.677419355,1.677419355,80,3.838709677,-0.129032258,0.129032258,-1.580645161,0.967741935,-2,125,-1.387096774,0,4,-1,-0.092105263,-3,-4,-0.129032258,-0.290322581,69,-4,0.15,30,276,9,-81,,0.129032258,-43,-3,0.290322581,2010
