Pred,Seed_A,Seed_B,Average_Score_A,Average_FGM_A,Average_FGA_A,Average_FGM3_A,Average_FGA3_A,Average_FTM_A,Average_FTA_A,Average_OR_A,Average_DR_A,Average_Ast_A,Average_TO_A,Average_Stl_A,Average_Blk_A,Average_PF_A,Average_Wins_A,Average_WinsHome_A,Average_WinsAway_A,Average_WinsOT_A,Average_Point diff_A,Average_Point diff win_A,Average_Point diff loss_A,Average_Losses_A,Average_LossesHome_A,Average_LossesAway_A,Average_LossesOT_A,Average_Score_B,Average_FGM_B,Average_FGA_B,Average_FGM3_B,Average_FGA3_B,Average_FTM_B,Average_FTA_B,Average_OR_B,Average_DR_B,Average_Ast_B,Average_TO_B,Average_Stl_B,Average_Blk_B,Average_PF_B,Average_Wins_B,Average_WinsHome_B,Average_WinsAway_B,Average_WinsOT_B,Average_Point diff_B,Average_Point diff win_B,Average_Point diff loss_B,Average_Losses_B,Average_LossesHome_B,Average_LossesAway_B,Average_LossesOT_B,538rating_A,538rating_B,Total_Score_A,Total_FGM_A,Total_FGA_A,Total_FGM3_A,Total_FGA3_A,Total_FTM_A,Total_FTA_A,Total_OR_A,Total_DR_A,Total_Ast_A,Total_TO_A,Total_Stl_A,Total_Blk_A,Total_PF_A,Total_Game played_A,Total_Game Home_A,Total_Game Away_A,Total_Game OT_A,Total_Wins_A,Total_WinsHome_A,Total_WinsAway_A,Total_WinsOT_A,Total_Point diff_A,Total_Point diff win_A,Total_Point diff loss_A,Total_Losses_A,Total_LossesHome_A,Total_LossesAway_A,Total_LossesOT_A,Total_Score_B,Total_FGM_B,Total_FGA_B,Total_FGM3_B,Total_FGA3_B,Total_FTM_B,Total_FTA_B,Total_OR_B,Total_DR_B,Total_Ast_B,Total_TO_B,Total_Stl_B,Total_Blk_B,Total_PF_B,Total_Game played_B,Total_Game Home_B,Total_Game Away_B,Total_Game OT_B,Total_Wins_B,Total_WinsHome_B,Total_WinsAway_B,Total_WinsOT_B,Total_Point diff_B,Total_Point diff win_B,Total_Point diff loss_B,Total_Losses_B,Total_LossesHome_B,Total_LossesAway_B,Total_LossesOT_B,Total_FGA3_AmenoB,Average_LossesHome_AmenoB,Total_LossesAway_AmenoB,Average_WinsOT_AmenoB,Average_WinsAway_AmenoB,Total_Point diff win_AmenoB,Average_Point diff win_AmenoB,Average_FGA_AmenoB,Total_Score_AmenoB,Total_Game played_AmenoB,Total_Wins_AmenoB,Total_Blk_AmenoB,Average_FTA_AmenoB,Average_OR_AmenoB,Total_FGM3_AmenoB,Seed_AmenoB,Total_TO_AmenoB,Average_FTM_AmenoB,Average_Point diff_AmenoB,Average_LossesOT_AmenoB,Average_PF_AmenoB,Total_OR_AmenoB,Total_Ast_AmenoB,Total_Game Away_AmenoB,Total_LossesOT_AmenoB,Average_FGM3_AmenoB,Average_FGA3_AmenoB,Total_FTM_AmenoB,Average_Score_AmenoB,Average_DR_AmenoB,Average_Wins_AmenoB,Average_TO_AmenoB,Average_Stl_AmenoB,Total_Game OT_AmenoB,Total_FGA_AmenoB,Average_Point diff loss_AmenoB,Total_WinsHome_AmenoB,Total_WinsAway_AmenoB,Total_WinsOT_AmenoB,Average_LossesAway_AmenoB,Total_LossesHome_AmenoB,Total_DR_AmenoB,Average_Losses_AmenoB,Average_Ast_AmenoB,Total_FTA_AmenoB,Total_Losses_AmenoB,Average_WinsHome_AmenoB,Total_Stl_AmenoB,Total_Point diff_AmenoB,Total_FGM_AmenoB,Total_PF_AmenoB,538rating_AmenoB,Average_Blk_AmenoB,Total_Point diff loss_AmenoB,Total_Game Home_AmenoB,Average_FGM_AmenoB,ID
0,12,5,73.72727272727273,24.96969696969697,58.36363636363637,8.272727272727273,21.545454545454547,15.515151515151516,20.454545454545453,12.909090909090908,24.727272727272727,14.727272727272727,15.636363636363637,8.363636363636363,3.393939393939394,16.151515151515152,0.8181818181818182,1.0,0.6470588235294118,0.0,27.21212121212121,15.121212121212121,-1.5151515151515151,0.18181818181818182,0.0,0.35294117647058826,0.0,67.41935483870968,24.225806451612904,58.45161290322581,4.935483870967742,15.03225806451613,14.03225806451613,21.0,14.225806451612904,27.29032258064516,15.161290322580646,17.580645161290324,7.741935483870968,6.419354838709677,18.35483870967742,0.7096774193548387,0.7058823529411765,0.7142857142857143,1.0,16.129032258064516,9.580645161290322,-1.5161290322580645,0.2903225806451613,0.29411764705882354,0.2857142857142857,0.0,,,2433,824,1926,273,711,512,675,426,816,486,516,276,112,533,33,16,17,0,27,16,11,0,898,499,-50,6,0,6,0,2090,751,1812,153,466,435,651,441,846,470,545,240,199,569,31,17,14,2,22,12,10,2,500,297,-47,9,5,4,0,245,-0.29411764705882354,2,-1.0,-0.0672268907563025,202,5.540566959921799,-0.08797653958944096,343,2,5,-87,-0.5454545454545467,-1.3167155425219956,120,7,-29,1.4828934506353857,11.083088954056695,0.0,-2.2033235581622677,-15,16,3,0,3.3372434017595314,6.513196480938417,77,6.307917888563054,-2.5630498533724335,0.10850439882697949,-1.9442815249266872,0.6217008797653953,-2,114,0.0009775171065493637,4,1,-2,0.06722689075630256,-5,-30,-0.10850439882697949,-0.4340175953079193,24,-3,0.2941176470588235,36,398,73,-36,,-3.025415444770283,-3,-1,0.7438905180840649,2010_3132_3277
0,13,4,67.28125,22.75,56.46875,7.71875,22.0625,14.0625,19.625,12.15625,28.78125,12.59375,15.75,6.875,1.8125,14.21875,0.75,0.8571428571428571,0.6666666666666666,0.5,11.3125,8.78125,-3.125,0.25,0.14285714285714285,0.3333333333333333,0.5,72.21875,25.96875,63.40625,6.09375,19.28125,14.1875,19.8125,14.5625,26.46875,11.5625,12.71875,6.625,3.3125,17.875,0.6875,0.7222222222222222,0.6428571428571429,0.5,10.25,9.625,-4.5,0.3125,0.2777777777777778,0.35714285714285715,0.5,,,2153,728,1807,247,706,450,628,389,921,403,504,220,58,455,32,14,18,2,24,12,12,1,362,281,-100,8,2,6,1,2311,831,2029,195,617,454,634,466,847,370,407,212,106,572,32,18,14,2,22,13,9,1,328,308,-144,10,5,5,1,89,-0.13492063492063494,1,0.0,0.023809523809523725,-27,-0.84375,-6.9375,-158,0,2,-48,-0.1875,-2.40625,52,9,97,-0.125,1.0625,0.0,-3.65625,-77,33,4,0,1.625,2.78125,-4,-4.9375,2.3125,0.0625,3.03125,0.25,0,-222,1.375,-1,3,0,-0.023809523809523836,-3,74,-0.0625,1.03125,-6,-2,0.13492063492063489,8,34,-103,-117,,-1.5,44,-4,-3.21875,2010_3151_3329
0,11,6,71.57142857142857,27.392857142857142,61.57142857142857,5.607142857142857,15.535714285714286,11.178571428571429,15.785714285714286,14.285714285714286,26.642857142857142,14.785714285714286,14.25,9.357142857142858,4.642857142857143,15.107142857142858,0.9285714285714286,0.9230769230769231,0.9333333333333333,0.0,39.214285714285715,20.321428571428573,-0.7142857142857143,0.07142857142857142,0.07692307692307693,0.06666666666666667,0.0,70.56666666666666,26.466666666666665,62.1,3.933333333333333,10.7,13.7,22.266666666666666,14.833333333333334,25.6,14.133333333333333,15.1,9.866666666666667,3.3666666666666667,14.9,0.8,0.8666666666666667,0.7333333333333333,0.0,25.6,14.666666666666666,-1.8666666666666667,0.2,0.13333333333333333,0.26666666666666666,0.0,,,2004,767,1724,157,435,313,442,400,746,414,399,262,130,423,28,13,15,0,26,12,14,0,1098,569,-20,2,1,1,0,2117,794,1863,118,321,411,668,445,768,424,453,296,101,447,30,15,15,0,24,13,11,0,768,440,-56,6,2,4,0,114,-0.056410256410256404,-3,0.0,0.20000000000000007,129,5.654761904761907,-0.528571428571432,-113,-2,2,29,-6.480952380952379,-0.5476190476190474,39,5,-54,-2.5214285714285705,13.614285714285714,0.0,0.2071428571428573,-45,-10,0,0,1.6738095238095236,4.835714285714287,-98,1.0047619047619065,1.042857142857141,0.12857142857142856,-0.8499999999999996,-0.5095238095238095,0,-139,1.1523809523809523,-1,3,0,-0.2,-1,-22,-0.1285714285714286,0.6523809523809536,-226,-4,0.05641025641025643,-34,330,-27,-24,,1.2761904761904765,36,-2,0.9261904761904773,2010_3343_3385
1,1,16,77.125,28.4375,59.90625,6.3125,18.53125,13.9375,18.9375,14.21875,30.65625,17.90625,14.3125,5.4375,4.46875,13.25,0.96875,1.0,0.9285714285714286,0.0,46.3125,23.53125,-0.375,0.03125,0.0,0.07142857142857142,0.0,63.34375,22.875,54.59375,5.4375,17.40625,12.15625,17.21875,10.5,24.53125,14.4375,17.59375,8.3125,4.28125,17.5625,0.53125,0.6666666666666666,0.4117647058823529,1.0,0.6875,5.96875,-5.625,0.46875,0.3333333333333333,0.5882352941176471,0.0,,,2468,910,1917,202,593,446,606,455,981,573,458,174,143,424,32,18,14,0,31,18,13,0,1482,753,-12,1,0,1,0,2027,732,1747,174,557,389,551,336,785,462,563,266,137,562,32,15,17,1,17,10,7,1,22,191,-180,15,5,10,0,36,-0.3333333333333333,-9,-1.0,0.5168067226890757,562,17.5625,5.3125,441,0,14,6,1.71875,3.71875,28,-15,-105,1.78125,45.625,0.0,-4.3125,119,111,-3,0,0.875,1.125,57,13.78125,6.125,0.4375,-3.28125,-2.875,-1,170,5.25,8,6,-1,-0.5168067226890757,-5,196,-0.4375,3.46875,55,-14,0.33333333333333337,-92,1460,178,-138,,0.1875,168,3,5.5625,2010_3390_3415
0,16,1,66.1875,22.90625,59.15625,4.15625,15.40625,16.21875,23.625,14.53125,26.25,10.15625,18.28125,7.25,2.90625,17.40625,0.46875,0.5625,0.375,0.0,-11.1875,4.71875,-10.3125,0.53125,0.4375,0.625,1.0,74.09375,28.34375,61.3125,5.34375,14.125,12.0625,17.78125,15.3125,28.0,15.59375,14.90625,6.8125,6.5,14.90625,0.9375,1.0,0.8823529411764706,0.0,34.8125,17.96875,-0.5625,0.0625,0.0,0.11764705882352941,0.0,,,2118,733,1893,133,493,519,756,465,840,325,585,232,93,557,32,16,16,3,15,9,6,0,-358,151,-330,17,7,10,3,2371,907,1962,171,452,386,569,490,896,499,477,218,208,477,32,15,17,0,30,15,15,0,1114,575,-18,2,0,2,0,41,0.4375,8,0.0,-0.5073529411764706,-424,-13.25,-2.15625,-253,0,-15,-115,5.84375,-0.78125,-38,15,108,4.15625,-46.0,1.0,2.5,-25,-174,-1,3,-1.1875,1.28125,133,-7.90625,-1.75,-0.46875,3.375,0.4375,3,-69,-9.75,-6,-9,0,0.5073529411764706,7,-56,0.46875,-5.4375,187,15,-0.4375,14,-1472,-174,80,,-3.59375,-312,1,-5.4375,2010_3122_3397
0,15,2,68.10344827586206,25.413793103448278,62.724137931034484,7.137931034482759,21.93103448275862,10.137931034482758,14.862068965517242,13.517241379310345,24.620689655172413,14.689655172413794,16.17241379310345,8.89655172413793,4.241379310344827,16.862068965517242,0.5172413793103449,0.5714285714285714,0.4666666666666667,0.0,2.5517241379310347,6.137931034482759,-4.862068965517241,0.4827586206896552,0.42857142857142855,0.5333333333333333,1.0,75.375,28.9375,63.21875,4.25,11.84375,13.25,19.09375,14.125,24.84375,16.03125,15.4375,9.9375,5.03125,20.40625,0.78125,0.8571428571428571,0.7222222222222222,0.0,30.375,16.40625,-1.21875,0.21875,0.14285714285714285,0.2777777777777778,0.0,,,1975,737,1819,207,636,294,431,392,714,426,469,258,123,489,29,14,15,1,15,8,7,0,74,178,-141,14,6,8,1,2412,926,2023,136,379,424,611,452,795,513,494,318,161,653,32,14,18,0,25,12,13,0,972,525,-39,7,2,5,0,257,0.2857142857142857,3,0.0,-0.25555555555555554,-347,-10.268318965517242,-0.494612068965516,-437,-3,-10,-38,-4.231681034482758,-0.6077586206896548,71,13,-25,-3.112068965517242,-27.823275862068964,1.0,-3.544181034482758,-60,-87,-3,1,2.887931034482759,10.08728448275862,-130,-7.271551724137936,-0.2230603448275872,-0.26400862068965514,0.7349137931034484,-1.0409482758620694,1,-204,-3.643318965517241,-4,-6,0,0.25555555555555554,4,-81,0.2640086206896552,-1.3415948275862064,-180,7,-0.2857142857142857,-60,-898,-189,-164,,-0.7898706896551726,-102,0,-3.5237068965517224,2010_3340_3401
1,11,6,66.84375,25.46875,56.78125,3.5,11.0,12.40625,17.78125,11.53125,23.15625,15.40625,12.25,9.0625,2.3125,16.71875,0.8125,0.7894736842105263,0.8461538461538461,0.0,28.875,16.21875,-1.78125,0.1875,0.21052631578947367,0.15384615384615385,1.0,66.21875,23.71875,58.375,2.75,10.5625,16.03125,22.5625,15.8125,25.3125,15.0,18.9375,10.6875,2.34375,17.21875,0.71875,0.8571428571428571,0.6111111111111112,1.0,17.125,11.53125,-2.96875,0.28125,0.14285714285714285,0.3888888888888889,0.0,,,2139,815,1817,112,352,397,569,369,741,493,392,290,74,535,32,19,13,1,26,15,11,0,924,519,-57,6,4,2,1,2119,759,1868,88,338,513,722,506,810,480,606,342,75,551,32,14,18,1,23,12,11,1,548,369,-95,9,2,7,0,14,0.06766917293233082,-5,-1.0,0.23504273504273498,150,4.6875,-1.59375,20,0,3,-1,-4.78125,-4.28125,24,5,-214,-3.625,11.75,1.0,-0.5,-137,13,-5,1,0.75,0.4375,-116,0.625,-2.15625,0.09375,-6.6875,-1.625,0,-51,1.1875,3,0,-1,-0.23504273504273504,2,-69,-0.09375,0.40625,-153,-3,-0.06766917293233077,-52,376,56,-16,,-0.03125,38,5,1.75,2010_3114_3210
1,1,16,81.34375,31.25,60.8125,5.625,16.8125,13.21875,18.28125,13.125,30.625,19.46875,14.78125,9.375,5.5,12.5625,1.0,1.0,1.0,0.0,68.375,34.1875,0.0,0.0,0.0,0.0,0.0,58.51724137931034,21.17241379310345,58.3448275862069,3.793103448275862,13.344827586206897,12.379310344827585,19.82758620689655,15.655172413793103,24.06896551724138,11.206896551724139,20.79310344827586,12.275862068965518,3.3448275862068964,21.275862068965516,0.7241379310344828,0.875,0.5384615384615384,0.0,10.758620689655173,10.172413793103448,-4.793103448275862,0.27586206896551724,0.125,0.46153846153846156,0.0,,,2603,1000,1946,180,538,423,585,420,980,623,473,300,176,402,32,20,12,0,32,20,12,0,2188,1094,0,0,0,0,0,1697,614,1692,110,387,359,575,454,698,325,603,356,97,617,29,16,13,0,21,14,7,0,312,295,-139,8,2,6,0,151,-0.125,-6,0.0,0.46153846153846156,799,24.01508620689655,2.467672413793103,906,3,11,79,-1.5463362068965516,-2.530172413793103,70,-15,-130,0.8394396551724146,57.616379310344826,0.0,-8.713362068965516,-34,298,-1,0,1.831896551724138,3.467672413793103,64,22.82650862068966,6.556034482758619,0.27586206896551724,-6.011853448275861,-2.900862068965518,0,254,4.793103448275862,6,5,0,-0.46153846153846156,-2,282,-0.27586206896551724,8.261853448275861,10,-8,0.125,-56,1876,386,-215,,2.1551724137931036,139,4,10.077586206896552,2010_3163_3380
1,4,13,65.92857142857143,22.857142857142858,53.142857142857146,7.928571428571429,20.785714285714285,12.285714285714286,16.678571428571427,12.714285714285714,25.285714285714285,14.357142857142858,14.321428571428571,5.607142857142857,2.607142857142857,14.428571428571429,0.75,0.8823529411764706,0.5454545454545454,1.0,24.571428571428573,14.5,-2.2142857142857144,0.25,0.11764705882352941,0.45454545454545453,0.0,66.5,23.214285714285715,56.75,6.107142857142857,19.25,13.964285714285714,20.678571428571427,12.142857142857142,26.107142857142858,14.642857142857142,16.071428571428573,9.5,3.25,15.678571428571429,0.8928571428571429,1.0,0.75,0.5,22.142857142857142,13.142857142857142,-2.0714285714285716,0.10714285714285714,0.0,0.25,0.5,,,1846,640,1488,222,582,344,467,356,708,402,401,157,73,404,28,17,11,1,21,15,6,1,688,406,-62,7,2,5,0,1862,650,1589,171,539,391,579,340,731,410,450,266,91,439,28,16,12,2,25,16,9,1,620,368,-58,3,0,3,1,43,0.11764705882352941,2,0.5,-0.20454545454545459,38,1.3571428571428577,-3.607142857142854,-16,0,-4,-18,-4.0,0.5714285714285712,51,-9,-49,-1.678571428571427,2.4285714285714306,-0.5,-1.25,16,-8,-1,-1,1.821428571428572,1.5357142857142847,-47,-0.5714285714285694,-0.821428571428573,-0.1428571428571429,-1.7500000000000018,-3.8928571428571432,-1,-101,-0.1428571428571428,-1,-3,0,0.20454545454545453,2,-23,0.14285714285714285,-0.2857142857142847,-112,4,-0.11764705882352944,-109,68,-10,-35,,-0.6428571428571428,-4,1,-0.35714285714285765,2010_3235_3250
1,7,10,70.29032258064517,25.806451612903224,63.61290322580645,6.967741935483871,22.193548387096776,11.709677419354838,17.193548387096776,15.161290322580646,24.806451612903224,14.548387096774194,15.806451612903226,9.387096774193548,4.064516129032258,17.06451612903226,0.6129032258064516,0.6,0.6363636363636364,0.0,20.451612903225808,15.225806451612904,-5.0,0.3870967741935484,0.4,0.36363636363636365,1.0,81.4,29.6,63.9,10.033333333333333,27.033333333333335,12.166666666666666,16.433333333333334,13.5,22.466666666666665,17.766666666666666,15.9,12.5,2.466666666666667,19.233333333333334,0.8333333333333334,0.9230769230769231,0.7647058823529411,1.0,34.666666666666664,20.7,-3.3666666666666667,0.16666666666666666,0.07692307692307693,0.23529411764705882,0.0,,,2179,800,1972,216,688,363,533,470,769,451,490,291,126,529,31,20,11,1,19,12,7,0,634,472,-155,12,8,4,1,2442,888,1917,301,811,365,493,405,674,533,477,375,74,577,30,13,17,1,25,12,13,1,1040,621,-101,5,1,4,0,-123,0.3230769230769231,0,-1.0,-0.12834224598930477,-149,-5.474193548387095,-0.2870967741935502,-263,1,-6,52,0.7602150537634422,1.661290322580646,-85,-3,13,-0.456989247311828,-14.215053763440856,1.0,-2.1688172043010745,65,-82,-6,1,-3.065591397849462,-4.839784946236559,-2,-11.109677419354838,2.339784946236559,-0.22043010752688175,-0.09354838709677438,-3.112903225806452,0,55,-1.6333333333333333,0,-6,-1,0.12834224598930483,7,95,0.22043010752688172,-3.2182795698924718,40,7,-0.32307692307692315,-84,-406,-88,-48,,1.5978494623655912,-54,7,-3.793548387096777,2010_3280_3292
1,1,16,77.4,26.8,58.43333333333333,6.466666666666667,19.733333333333334,17.333333333333332,24.433333333333334,12.433333333333334,26.8,13.733333333333333,14.833333333333334,8.233333333333333,3.7666666666666666,14.7,0.9666666666666667,0.9375,1.0,0.0,37.8,19.233333333333334,-0.3333333333333333,0.03333333333333333,0.0625,0.0,0.0,67.64516129032258,23.258064516129032,56.96774193548387,6.645161290322581,19.93548387096774,14.483870967741936,18.193548387096776,11.612903225806452,24.387096774193548,13.03225806451613,16.35483870967742,6.645161290322581,2.5806451612903225,17.903225806451612,0.5161290322580645,0.6153846153846154,0.4444444444444444,0.0,3.4838709677419355,7.483870967741935,-5.741935483870968,0.4838709677419355,0.38461538461538464,0.5555555555555556,0.0,,,2322,804,1753,194,592,520,733,373,804,412,445,247,113,441,30,16,14,0,29,15,14,0,1134,577,-10,1,1,0,0,2097,721,1766,206,618,449,564,360,756,404,507,206,80,555,31,13,18,0,16,8,8,0,108,232,-178,15,5,10,0,-26,-0.32211538461538464,-10,0.0,0.5555555555555556,345,11.749462365591398,1.4655913978494581,225,-1,13,33,6.239784946236558,0.8204301075268816,-12,-15,-62,2.849462365591396,34.31612903225806,0.0,-3.203225806451613,13,8,-4,0,-0.17849462365591418,-0.20215053763440594,71,9.75483870967743,2.4129032258064527,0.4505376344086022,-1.521505376344086,1.5881720430107515,0,-13,5.408602150537635,7,6,0,-0.5555555555555556,-4,48,-0.4505376344086022,0.7010752688172026,169,-14,0.3221153846153846,41,1026,83,-114,,1.186021505376344,168,3,3.5419354838709687,2010_3304_3320
0,15,2,66.64516129032258,23.70967741935484,57.67741935483871,5.612903225806452,19.193548387096776,13.612903225806452,19.548387096774192,13.64516129032258,23.419354838709676,15.451612903225806,17.032258064516128,9.580645161290322,2.193548387096774,14.935483870967742,0.5806451612903226,0.7142857142857143,0.47058823529411764,1.0,6.838709677419355,7.032258064516129,-3.6129032258064515,0.41935483870967744,0.2857142857142857,0.5294117647058824,0.0,76.84375,28.28125,62.8125,4.90625,14.40625,15.375,21.8125,14.0,24.90625,17.9375,16.59375,12.71875,3.75,16.96875,0.84375,0.9333333333333333,0.7647058823529411,0.0,29.9375,17.4375,-2.46875,0.15625,0.06666666666666667,0.23529411764705882,0.0,,,2066,735,1788,174,595,422,606,423,726,479,528,297,68,463,31,14,17,3,18,10,8,3,212,218,-112,13,4,9,0,2459,905,2010,157,461,492,698,448,797,574,531,407,120,543,32,15,17,0,27,14,13,0,958,558,-79,5,1,4,0,134,0.21904761904761905,5,1.0,-0.2941176470588235,-340,-10.405241935483872,-5.135080645161288,-393,-1,-9,-52,-2.264112903225808,-0.35483870967741993,17,13,-3,-1.762096774193548,-23.098790322580644,0.0,-2.033266129032258,-25,-95,0,0,0.706653225806452,4.787298387096776,-70,-10.198588709677423,-1.4868951612903238,-0.2631048387096774,0.4385080645161281,-3.138104838709678,3,-222,-1.1441532258064515,-4,-5,3,0.29411764705882354,3,-71,0.26310483870967744,-2.485887096774194,-92,8,-0.21904761904761905,-110,-746,-170,-80,,-1.556451612903226,-33,-1,-4.57157258064516,2010_3156_3323
1,2,15,77.8529411764706,27.529411764705884,60.294117647058826,6.529411764705882,16.470588235294116,16.264705882352942,21.352941176470587,12.588235294117647,28.029411764705884,16.941176470588236,14.676470588235293,8.411764705882353,3.911764705882353,13.058823529411764,0.8823529411764706,0.95,0.7857142857142857,0.0,32.705882352941174,17.11764705882353,-0.7647058823529411,0.11764705882352941,0.05,0.21428571428571427,1.0,68.96774193548387,24.838709677419356,62.064516129032256,7.032258064516129,18.774193548387096,12.258064516129032,18.677419354838708,15.129032258064516,23.580645161290324,14.35483870967742,17.483870967741936,9.67741935483871,2.161290322580645,18.193548387096776,0.5483870967741935,0.6428571428571429,0.47058823529411764,0.0,5.741935483870968,7.67741935483871,-4.806451612903226,0.45161290322580644,0.35714285714285715,0.5294117647058824,1.0,,,2647,936,2050,222,560,553,726,428,953,576,499,286,133,444,34,20,14,1,30,19,11,0,1112,582,-26,4,1,3,1,2138,770,1924,218,582,380,579,469,731,445,542,300,67,564,31,14,17,4,17,9,8,0,178,238,-149,14,5,9,4,-22,-0.30714285714285716,-6,0.0,0.31512605042016806,344,9.440227703984819,-1.7703984819734302,509,3,13,66,2.675521821631879,-2.5407969639468693,4,-13,-43,4.00664136622391,26.963946869070206,0.0,-5.134724857685011,-41,131,-3,-3,-0.5028462998102468,-2.30360531309298,173,8.885199240986722,4.44876660341556,0.33396584440227706,-2.8074003795066425,-1.2656546489563567,-3,126,4.041745730550285,10,3,0,-0.31512605042016806,-4,222,-0.33396584440227706,2.5863377609108156,147,-10,0.30714285714285705,-14,934,166,-120,,1.7504743833017078,123,6,2.690702087286528,2010_3326_3384
1,3,14,71.6969696969697,26.78787878787879,62.84848484848485,5.03030303030303,16.181818181818183,13.090909090909092,18.060606060606062,13.696969696969697,27.515151515151516,13.424242424242424,16.636363636363637,6.818181818181818,2.8181818181818183,17.272727272727273,0.696969696969697,0.6875,0.7058823529411765,1.0,10.06060606060606,9.242424242424242,-4.212121212121212,0.30303030303030304,0.3125,0.29411764705882354,0.0,74.73333333333333,25.633333333333333,54.833333333333336,7.866666666666666,20.466666666666665,15.6,21.666666666666668,10.366666666666667,25.866666666666667,16.9,19.2,10.033333333333333,3.1666666666666665,17.3,0.7,0.8125,0.5714285714285714,1.0,25.0,15.5,-3.0,0.3,0.1875,0.42857142857142855,0.0,,,2366,884,2074,166,534,432,596,452,908,443,549,225,93,570,33,16,17,3,23,11,12,3,332,305,-139,10,5,5,0,2242,769,1645,236,614,468,650,311,776,507,576,301,95,519,30,16,14,2,21,13,8,2,750,465,-90,9,3,6,0,-80,0.125,-1,0.0,0.13445378151260512,-160,-6.257575757575758,8.015151515151516,124,3,2,-2,-3.6060606060606055,3.33030303030303,-70,-11,-27,-2.509090909090908,-14.93939393939394,0.0,-0.027272727272727337,141,-64,3,0,-2.836363636363636,-4.284848484848482,-36,-3.0363636363636317,1.6484848484848484,-0.003030303030302939,-2.5636363636363626,-3.215151515151515,1,429,-1.212121212121212,-2,4,1,-0.134453781512605,2,132,0.00303030303030305,-3.4757575757575747,-54,1,-0.125,-76,-418,115,51,,-0.3484848484848482,-49,0,1.154545454545456,2010_3328_3355
1,11,6,65.38709677419355,25.612903225806452,57.25806451612903,4.290322580645161,12.903225806451612,9.870967741935484,14.03225806451613,14.0,22.096774193548388,16.0,18.838709677419356,9.548387096774194,5.419354838709677,15.67741935483871,0.6774193548387096,0.7058823529411765,0.6428571428571429,0.5,15.35483870967742,11.516129032258064,-3.838709677419355,0.3225806451612903,0.29411764705882354,0.35714285714285715,0.5,73.78125,26.21875,61.21875,6.40625,17.28125,14.9375,21.71875,14.3125,28.25,13.5625,17.5,7.84375,6.09375,16.90625,0.6875,0.6666666666666666,0.7142857142857143,0.5,19.1875,13.65625,-4.0625,0.3125,0.3333333333333333,0.2857142857142857,0.5,,,2027,794,1775,133,400,306,435,434,685,496,584,296,168,486,31,17,14,2,21,12,9,1,476,357,-119,10,5,5,1,2361,839,1959,205,553,478,695,458,904,434,560,251,195,541,32,18,14,4,22,12,10,2,614,437,-130,10,6,4,2,-153,-0.039215686274509776,1,0.0,-0.0714285714285714,-80,-2.140120967741936,-3.960685483870968,-334,-1,-1,-27,-7.68649193548387,-0.3125,-72,5,24,-5.066532258064516,-3.83266129032258,0.0,-1.22883064516129,-24,62,0,-1,-2.115927419354839,-4.378024193548388,-172,-8.394153225806448,-6.153225806451612,-0.01008064516129037,1.3387096774193559,1.704637096774194,-2,-184,0.22379032258064502,0,-1,-1,0.07142857142857145,-1,-219,0.010080645161290314,2.4375,-260,0,0.03921568627450989,45,-138,-45,-55,,-0.674395161290323,11,-1,-0.605846774193548,2010_3361_3400
0,9,8,71.375,25.0,61.625,5.8125,18.03125,15.5625,21.8125,16.1875,27.5625,12.03125,16.125,6.84375,3.875,17.84375,0.8125,0.8888888888888888,0.7142857142857143,0.6666666666666666,20.625,11.625,-1.3125,0.1875,0.1111111111111111,0.2857142857142857,0.3333333333333333,62.0625,22.84375,58.40625,5.03125,15.46875,11.34375,17.5625,15.71875,24.8125,12.5625,17.6875,9.1875,4.0,16.625,0.75,0.7333333333333333,0.7647058823529411,0.75,14.1875,9.5,-2.40625,0.25,0.26666666666666666,0.23529411764705882,0.25,,,2284,800,1972,186,577,498,698,518,882,385,516,219,124,571,32,18,14,3,26,16,10,2,660,372,-42,6,2,4,1,1986,731,1869,161,495,363,562,503,794,402,566,294,128,532,32,15,17,4,24,11,13,3,454,304,-77,8,4,4,1,82,-0.15555555555555556,0,-0.08333333333333337,-0.05042016806722682,68,2.125,3.21875,298,0,2,-4,4.25,0.46875,25,1,-50,4.21875,6.4375,0.08333333333333331,1.21875,15,-17,-3,0,0.78125,2.5625,135,9.3125,2.75,0.0625,-1.5625,-2.34375,-1,103,1.09375,5,-3,-1,0.05042016806722688,-2,88,-0.0625,-0.53125,136,-2,0.15555555555555556,-75,206,69,39,,-0.125,35,3,2.15625,2010_3241_3396
